neighborhoods,cat,categories,review_count,name,city,checkin-info,longitude,latitude,state,business_id,stars
[],American,"American (Traditional), Food, Fast Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants",20,Sonic Drive-In,Phoenix,"{""19-2"": 1, ""20-4"": 1, ""17-4"": 1, ""21-1"": 1, ""2-2"": 1, ""4-3"": 1, ""1-0"": 1, ""0-6"": 1, ""21-2"": 1, ""19-4"": 2, ""17-0"": 2, ""15-4"": 1, ""3-5"": 1, ""18-2"": 1, ""5-5"": 1, ""18-1"": 1, ""20-5"": 1, ""3-0"": 2, ""22-1"": 1, ""23-3"": 1, ""18-6"": 1, ""1-5"": 1, ""16-0"": 1, ""23-2"": 1, ""20-6"": 2, ""3-2"": 1, ""6-5"": 1, ""19-3"": 1, ""18-0"": 1, ""4-0"": 1}",-112.1679492,33.46549694,AZ,Y26ixQb6rpJzdky0WdTjrA,2
[],Mediterranean,"Mediterranean, Specialty Food, Arabian, Middle Eastern, Restaurants, Food",62,Wessen Int'l Kitchen,Tempe,"{""3-4"": 3, ""9-3"": 1, ""21-1"": 1, ""1-4"": 2, ""23-3"": 1, ""19-0"": 3, ""21-3"": 1, ""1-6"": 2, ""0-3"": 1, ""22-3"": 1, ""0-2"": 2, ""2-3"": 1, ""1-3"": 2, ""20-4"": 1, ""20-1"": 1, ""4-5"": 1, ""0-5"": 2, ""23-5"": 1, ""19-1"": 1, ""1-5"": 1, ""2-4"": 1, ""19-2"": 1, ""19-4"": 1, ""21-5"": 1, ""19-3"": 1, ""20-0"": 1, ""18-1"": 1, ""22-4"": 1, ""20-2"": 1, ""2-5"": 1}",-111.903168,33.422543,AZ,Y3awsAE8mFdCG8nwEXWF8w,4.5
[],Mexican,"Mexican, Food, Beer, Wine & Spirits, Restaurants",98,Ricardo's Mexican Food,Glendale,"{""1-4"": 2, ""13-1"": 1, ""20-6"": 4, ""20-3"": 1, ""0-6"": 2, ""16-0"": 2, ""0-3"": 2, ""17-3"": 1, ""16-1"": 2, ""2-3"": 1, ""19-5"": 4, ""19-3"": 4, ""19-1"": 3, ""22-2"": 2, ""16-6"": 2, ""15-0"": 4, ""19-2"": 6, ""18-6"": 1, ""14-1"": 3, ""14-0"": 3, ""20-0"": 1, ""20-4"": 2, ""17-5"": 1, ""1-3"": 2, ""17-4"": 1, ""19-6"": 2, ""22-3"": 1, ""15-1"": 3, ""15-3"": 2, ""14-4"": 2, ""13-0"": 1, ""14-2"": 3, ""14-3"": 3, ""3-4"": 3, ""1-1"": 2, ""18-4"": 1, ""13-4"": 1, ""3-6"": 3, ""17-0"": 1, ""15-6"": 2, ""17-2"": 2, ""17-6"": 4, ""2-0"": 3, ""23-0"": 2, ""21-2"": 4, ""18-3"": 3, ""16-5"": 3, ""3-5"": 1, ""2-4"": 1, ""0-2"": 5, ""22-5"": 2, ""5-0"": 2, ""14-5"": 2, ""18-0"": 3, ""19-0"": 3, ""21-1"": 3, ""3-3"": 1, ""1-0"": 2, ""23-2"": 1, ""1-2"": 4, ""3-0"": 1, ""15-2"": 1, ""15-4"": 2, ""20-1"": 1, ""19-4"": 2, ""3-1"": 1, ""23-1"": 2, ""2-6"": 1, ""2-1"": 2, ""2-5"": 1, ""2-2"": 4, ""15-5"": 1, ""18-1"": 1, ""0-4"": 1, ""1-5"": 1, ""3-2"": 1, ""1-6"": 1, ""21-5"": 1, ""20-5"": 1, ""21-3"": 1, ""21-6"": 1, ""23-5"": 1}",-112.1870865,33.6671314,AZ,y3otpml08iLWdX5RCrWnbA,4
[],Italian,"Fast Food, Pizza, Restaurants",13,Little Caesars Pizza,Phoenix,"{""2-3"": 1, ""3-2"": 1, ""1-0"": 1, ""5-3"": 1, ""4-3"": 2, ""17-4"": 1, ""18-4"": 1, ""2-6"": 1, ""22-1"": 1, ""19-2"": 1, ""5-6"": 1, ""4-1"": 1, ""3-1"": 1, ""22-5"": 1, ""3-4"": 1}",-112.136734,33.5389001,AZ,y4jOgvovJ8JX3yRSzu7yUg,2
[],Seafood,"Fruits & Veggies, Food, Seafood Markets, Specialty Food, Ice Cream & Frozen Yogurt, Grocery, Ethnic Grocery, International Grocery, Restaurants, Filipino",57,LF Market Oriental & Seafood,Glendale,"{""17-4"": 1, ""18-6"": 2, ""20-6"": 6, ""23-3"": 3, ""17-5"": 1, ""21-3"": 3, ""22-6"": 7, ""23-0"": 5, ""19-4"": 5, ""19-3"": 2, ""22-5"": 7, ""23-6"": 3, ""21-5"": 5, ""1-0"": 2, ""0-2"": 5, ""3-6"": 2, ""19-5"": 8, ""1-2"": 5, ""22-4"": 2, ""19-1"": 3, ""23-4"": 3, ""23-5"": 10, ""21-2"": 5, ""18-0"": 4, ""0-6"": 4, ""17-3"": 1, ""20-5"": 7, ""21-6"": 8, ""19-6"": 5, ""22-0"": 3, ""20-2"": 5, ""15-1"": 1, ""2-0"": 1, ""2-3"": 5, ""1-5"": 1, ""20-1"": 3, ""8-2"": 1, ""20-0"": 2, ""17-6"": 4, ""0-0"": 4, ""18-1"": 1, ""21-1"": 4, ""21-0"": 2, ""3-2"": 2, ""18-5"": 1, ""18-2"": 1, ""2-6"": 3, ""0-5"": 6, ""23-1"": 5, ""2-1"": 1, ""22-1"": 3, ""22-3"": 2, ""3-4"": 1, ""0-3"": 3, ""1-1"": 1, ""0-4"": 2, ""3-5"": 5, ""17-0"": 2, ""5-2"": 1, ""16-3"": 1, ""1-6"": 2, ""2-5"": 3, ""0-1"": 2, ""7-6"": 1, ""16-6"": 1, ""23-2"": 1, ""16-5"": 1, ""19-0"": 3, ""20-4"": 1, ""2-2"": 1, ""20-3"": 2, ""19-2"": 1, ""22-2"": 1, ""21-4"": 1, ""5-6"": 1, ""6-3"": 1, ""6-4"": 1, ""1-3"": 1}",-112.1742608,33.639548,AZ,Y590rdOrmBf-jW9Vmn9Uyg,3.5
[],Sandwiches,"Delis, Restaurants, Sandwiches, Burgers",141,Frank's New York Style Deli,Phoenix,"{""21-1"": 4, ""12-1"": 1, ""23-0"": 3, ""1-3"": 3, ""20-4"": 5, ""18-2"": 5, ""22-4"": 1, ""19-5"": 9, ""23-1"": 1, ""18-0"": 3, ""20-3"": 5, ""21-4"": 4, ""18-1"": 4, ""1-6"": 2, ""0-3"": 1, ""20-5"": 7, ""3-2"": 1, ""1-5"": 3, ""2-3"": 1, ""22-3"": 2, ""21-2"": 4, ""23-5"": 2, ""22-2"": 2, ""20-1"": 2, ""19-4"": 9, ""23-2"": 3, ""0-5"": 1, ""22-1"": 4, ""0-6"": 4, ""19-0"": 5, ""19-2"": 4, ""1-1"": 2, ""19-1"": 8, ""18-5"": 6, ""2-5"": 1, ""19-3"": 9, ""17-5"": 3, ""2-6"": 1, ""2-2"": 3, ""1-4"": 2, ""0-2"": 2, ""1-2"": 4, ""18-4"": 3, ""0-4"": 1, ""20-2"": 5, ""2-1"": 1, ""23-3"": 1, ""18-3"": 3, ""20-0"": 2, ""21-5"": 3, ""21-0"": 2, ""17-4"": 1, ""16-6"": 1}",-112.108625,33.5119468,AZ,y5bQlEMCMnYba9I5XRzlzA,5
[],Mexican,"Restaurants, American (New), Fast Food, Mexican, Food, Specialty Food, Tex-Mex, Ethnic Food",4,Taco Bell,Glendale,"{""23-1"": 1, ""18-5"": 1, ""6-2"": 1, ""7-6"": 1, ""2-6"": 3, ""7-5"": 2, ""18-1"": 1, ""18-3"": 2, ""0-1"": 1, ""18-4"": 6, ""2-5"": 4, ""19-0"": 1, ""18-2"": 3, ""6-0"": 1, ""22-1"": 1, ""23-0"": 2, ""23-4"": 2, ""1-4"": 1, ""5-0"": 1, ""0-0"": 1, ""20-3"": 1, ""0-6"": 1, ""19-3"": 2, ""17-0"": 1, ""0-4"": 1, ""4-5"": 1, ""19-6"": 1, ""19-4"": 1, ""23-3"": 2, ""21-5"": 1, ""21-3"": 1, ""6-5"": 1, ""1-3"": 1, ""0-5"": 1, ""0-2"": 1}",-112.1855707,33.55107586,AZ,Y6ExNMzo2iU0-bVPrZDrWw,2
[],Mexican,"Mexican, Restaurants",47,Fajardo's Cafe,Glendale,"{""2-4"": 1, ""2-5"": 2, ""2-2"": 1, ""1-5"": 2, ""16-6"": 4, ""19-4"": 3, ""23-5"": 1, ""16-1"": 1, ""2-3"": 1, ""4-1"": 1, ""0-5"": 2, ""0-3"": 1, ""18-6"": 1, ""3-6"": 1, ""21-5"": 2, ""18-3"": 2, ""18-2"": 4, ""17-2"": 2, ""19-3"": 1, ""22-3"": 2, ""23-2"": 2, ""1-3"": 1, ""23-3"": 1, ""16-5"": 3, ""21-6"": 2, ""19-5"": 4, ""20-4"": 2, ""21-4"": 1, ""19-2"": 3, ""17-6"": 2, ""0-6"": 1, ""17-5"": 3, ""2-6"": 2, ""21-2"": 1, ""17-0"": 1, ""18-4"": 2, ""1-6"": 1, ""1-2"": 1, ""19-6"": 1, ""17-4"": 1, ""20-5"": 2, ""20-6"": 1, ""18-5"": 1, ""1-4"": 2, ""0-4"": 1}",-112.1852399,33.5353081,AZ,y83KJBCcnhm-aYqtUJHDHQ,4
[],Burgers,"Restaurants, Burgers, Fast Food",11,Burger King,Phoenix,"{""5-4"": 1, ""0-5"": 1, ""4-3"": 1, ""19-4"": 1, ""21-5"": 1, ""20-4"": 1, ""0-3"": 1, ""21-2"": 1, ""1-3"": 1, ""19-5"": 1, ""19-6"": 1}",-112.0656395,33.57535054,AZ,Y8rgiVhjpdbtcn83UVaVcg,2
[],Italian,"Pizza, Beer, Wine & Spirits, Restaurants, Italian, Food",118,Sauce Pizza and Wine,Phoenix,"{""20-1"": 7, ""14-2"": 1, ""1-3"": 14, ""19-3"": 13, ""18-4"": 10, ""22-1"": 6, ""3-2"": 12, ""23-4"": 5, ""4-2"": 2, ""18-3"": 15, ""22-0"": 8, ""1-6"": 11, ""22-6"": 11, ""23-2"": 8, ""0-6"": 13, ""18-2"": 4, ""19-5"": 11, ""20-0"": 4, ""18-5"": 5, ""21-5"": 7, ""21-1"": 9, ""2-4"": 19, ""3-5"": 17, ""19-6"": 9, ""2-0"": 13, ""23-0"": 5, ""22-4"": 5, ""1-1"": 19, ""0-1"": 6, ""2-6"": 13, ""3-6"": 10, ""21-2"": 3, ""17-3"": 1, ""1-5"": 14, ""1-2"": 6, ""2-2"": 7, ""2-5"": 16, ""3-0"": 7, ""1-4"": 16, ""4-0"": 1, ""2-3"": 6, ""21-4"": 10, ""4-5"": 4, ""18-6"": 3, ""0-5"": 8, ""20-6"": 6, ""19-4"": 4, ""0-2"": 8, ""23-3"": 3, ""20-5"": 8, ""23-6"": 6, ""2-1"": 6, ""19-1"": 10, ""4-6"": 3, ""17-2"": 1, ""20-4"": 7, ""18-1"": 6, ""21-3"": 2, ""0-0"": 17, ""21-0"": 3, ""23-1"": 7, ""19-2"": 7, ""22-2"": 5, ""23-5"": 7, ""20-2"": 5, ""3-4"": 5, ""21-6"": 5, ""3-3"": 3, ""0-4"": 8, ""17-6"": 2, ""1-0"": 11, ""19-0"": 5, ""14-6"": 1, ""20-3"": 3, ""17-4"": 3, ""22-3"": 2, ""3-1"": 5, ""0-3"": 4, ""16-5"": 2, ""8-4"": 1, ""18-0"": 3, ""22-5"": 2}",-112.0720015,33.50893511,AZ,y8zlR75tcmvkg49dqdLGDg,4
[],Mexican,"Mexican, Restaurants",31,Ramiro's Mexican Food,Phoenix,"{""4-3"": 2, ""4-1"": 1, ""23-5"": 1, ""18-1"": 2, ""4-0"": 1, ""22-0"": 2, ""0-2"": 2, ""16-6"": 6, ""3-3"": 2, ""23-0"": 1, ""21-2"": 1, ""2-6"": 3, ""3-6"": 3, ""19-3"": 2, ""0-4"": 1, ""18-6"": 1, ""1-2"": 1, ""17-5"": 1, ""23-6"": 1, ""1-1"": 2, ""16-4"": 3, ""3-4"": 1, ""1-3"": 1, ""16-5"": 2, ""20-5"": 1, ""17-0"": 1, ""20-1"": 2, ""20-6"": 1, ""22-3"": 1, ""19-4"": 1, ""19-6"": 1, ""2-3"": 1, ""22-4"": 1, ""3-2"": 1, ""2-5"": 1, ""3-5"": 2, ""15-3"": 2, ""0-5"": 1, ""20-4"": 2, ""21-6"": 1, ""2-1"": 1, ""2-2"": 2, ""20-0"": 1, ""19-0"": 1, ""1-5"": 1, ""14-5"": 1, ""18-3"": 1, ""21-5"": 1}",-112.2918647,33.4946413,AZ,Y92gs-2nwUuioEdtkrOfdw,4
[],Mexican,"Mexican, Restaurants, Fast Food",19,El Pollo Loco,Glendale,"{""19-5"": 1, ""18-4"": 1, ""19-3"": 2, ""3-2"": 1, ""19-6"": 1, ""1-5"": 1, ""23-2"": 1, ""3-3"": 1, ""5-3"": 1, ""3-5"": 1}",-112.1517074,33.5967244,AZ,Y9b6C7t3iPDFshuezseU6A,2.5
[],Cafes,"Soup, American (New), Sandwiches, Restaurants, Cafes",157,CafÃƒÂ© Zupas,Glendale,"{""19-5"": 11, ""21-1"": 1, ""23-3"": 2, ""3-6"": 7, ""1-2"": 6, ""0-5"": 8, ""2-5"": 4, ""20-0"": 10, ""2-3"": 5, ""21-3"": 6, ""1-4"": 7, ""20-6"": 1, ""20-4"": 4, ""18-0"": 4, ""19-3"": 8, ""19-0"": 8, ""19-1"": 6, ""3-5"": 3, ""18-5"": 3, ""21-5"": 5, ""18-1"": 5, ""2-2"": 3, ""22-4"": 4, ""0-4"": 3, ""3-2"": 7, ""0-6"": 3, ""20-5"": 16, ""1-6"": 7, ""1-1"": 1, ""3-1"": 6, ""20-2"": 3, ""20-3"": 6, ""0-1"": 5, ""4-6"": 2, ""23-1"": 2, ""17-5"": 1, ""23-5"": 2, ""18-2"": 5, ""21-0"": 1, ""20-1"": 2, ""4-2"": 1, ""1-3"": 6, ""1-5"": 4, ""2-6"": 4, ""18-4"": 4, ""2-1"": 4, ""6-4"": 1, ""23-2"": 2, ""22-5"": 4, ""4-5"": 1, ""19-4"": 7, ""17-0"": 1, ""19-6"": 1, ""18-3"": 2, ""0-3"": 2, ""3-4"": 2, ""19-2"": 2, ""21-4"": 2, ""17-4"": 1, ""21-2"": 1, ""21-6"": 1, ""22-0"": 3, ""0-2"": 1, ""2-4"": 1}",-112.2199457,33.63961222,AZ,yA8S-hu3p6ihuymhtjNZHA,3.5
[],Coffee N Tea,"Food, Coffee & Tea, Restaurants",19,Starbucks,Tempe,"{""20-6"": 7, ""23-6"": 10, ""0-6"": 6, ""20-5"": 8, ""21-0"": 4, ""18-5"": 7, ""16-0"": 2, ""19-3"": 5, ""3-1"": 3, ""17-1"": 4, ""22-6"": 7, ""2-1"": 4, ""21-6"": 7, ""2-4"": 2, ""23-2"": 6, ""20-4"": 5, ""19-1"": 5, ""1-6"": 1, ""21-2"": 2, ""1-4"": 5, ""15-1"": 1, ""15-3"": 1, ""17-6"": 7, ""17-0"": 4, ""2-3"": 1, ""0-2"": 8, ""18-0"": 4, ""0-4"": 7, ""0-1"": 7, ""1-2"": 1, ""23-3"": 4, ""23-4"": 4, ""3-5"": 4, ""2-2"": 2, ""0-5"": 2, ""19-0"": 2, ""1-3"": 3, ""19-6"": 3, ""16-5"": 4, ""23-5"": 6, ""4-0"": 1, ""3-3"": 2, ""2-5"": 1, ""19-5"": 6, ""18-1"": 2, ""22-5"": 5, ""4-4"": 3, ""18-6"": 3, ""3-4"": 1, ""17-5"": 4, ""20-3"": 5, ""16-2"": 2, ""21-5"": 8, ""22-3"": 2, ""22-2"": 1, ""21-1"": 3, ""17-3"": 1, ""6-5"": 1, ""3-6"": 2, ""13-0"": 1, ""1-1"": 3, ""1-5"": 3, ""7-4"": 1, ""23-0"": 7, ""20-2"": 9, ""4-6"": 2, ""20-1"": 4, ""0-3"": 1, ""15-2"": 2, ""22-4"": 3, ""4-3"": 1, ""17-2"": 2, ""16-4"": 2, ""20-0"": 2, ""19-2"": 2, ""14-0"": 1, ""2-6"": 2, ""22-1"": 1, ""18-3"": 1, ""19-4"": 3, ""16-6"": 1, ""12-3"": 1, ""0-0"": 1, ""22-0"": 1, ""23-1"": 1, ""15-0"": 1}",-111.964535,33.380921,AZ,YalmY--dRI7hWdKutyyrlA,2.5
[],Mediterranean,"Food, Greek, Bakeries, Restaurants, Mediterranean",12,Palms Restaurant,Phoenix,"{""22-2"": 2, ""3-2"": 2, ""21-6"": 1, ""0-5"": 1, ""0-1"": 1, ""19-3"": 1, ""2-4"": 1, ""20-5"": 2, ""21-1"": 1, ""1-3"": 1, ""1-5"": 1}",-112.1339898,33.6256157,AZ,Yar8jR2a1XA2JuRKfmNDcw,4.5
[],Mexican,"Tex-Mex, Mexican, New Mexican Cuisine, Restaurants, Salad, Breakfast & Brunch",494,Richardson's,Phoenix,"{""19-3"": 10, ""3-2"": 12, ""2-6"": 31, ""5-6"": 8, ""2-1"": 13, ""2-5"": 38, ""18-1"": 3, ""20-5"": 15, ""20-6"": 52, ""4-3"": 6, ""1-0"": 19, ""0-5"": 26, ""1-2"": 22, ""19-2"": 16, ""22-2"": 3, ""0-3"": 18, ""1-3"": 22, ""2-3"": 25, ""1-4"": 31, ""23-4"": 15, ""0-6"": 21, ""4-6"": 11, ""18-6"": 164, ""19-6"": 59, ""3-0"": 7, ""19-0"": 7, ""4-2"": 8, ""23-5"": 18, ""17-3"": 3, ""1-5"": 42, ""17-5"": 24, ""2-0"": 21, ""4-0"": 5, ""6-0"": 3, ""23-0"": 5, ""5-5"": 6, ""23-1"": 4, ""19-5"": 32, ""22-5"": 11, ""2-2"": 14, ""2-4"": 16, ""21-6"": 22, ""0-0"": 22, ""1-1"": 18, ""0-2"": 25, ""3-4"": 19, ""18-5"": 31, ""23-6"": 10, ""3-3"": 15, ""3-6"": 23, ""15-6"": 12, ""4-4"": 7, ""20-0"": 11, ""21-0"": 4, ""4-1"": 9, ""21-4"": 7, ""16-6"": 30, ""20-2"": 9, ""21-2"": 5, ""17-6"": 118, ""0-4"": 17, ""20-4"": 11, ""13-6"": 1, ""14-1"": 2, ""1-6"": 16, ""4-5"": 12, ""14-5"": 2, ""15-0"": 3, ""17-0"": 3, ""22-0"": 6, ""18-0"": 15, ""21-3"": 7, ""18-3"": 9, ""22-3"": 6, ""16-5"": 16, ""21-5"": 13, ""22-6"": 10, ""3-5"": 24, ""15-5"": 9, ""5-2"": 3, ""23-3"": 7, ""7-6"": 1, ""19-4"": 18, ""19-1"": 10, ""14-0"": 1, ""6-3"": 1, ""13-3"": 1, ""18-2"": 6, ""20-1"": 4, ""18-4"": 7, ""5-4"": 3, ""14-3"": 2, ""0-1"": 14, ""22-1"": 1, ""9-4"": 1, ""5-0"": 2, ""16-1"": 1, ""7-4"": 1, ""22-4"": 1, ""6-2"": 2, ""23-2"": 7, ""3-1"": 3, ""21-1"": 1, ""5-1"": 4, ""7-2"": 1, ""7-5"": 3, ""14-2"": 1, ""7-1"": 1, ""16-0"": 1, ""16-4"": 1, ""6-5"": 1, ""7-0"": 1, ""15-2"": 1, ""6-6"": 1, ""7-3"": 1}",-112.0470548,33.5303926,AZ,YauBkH-HEx148jC0pv4Hcg,4
[],Mexican,"Restaurants, Nightlife, Latin American, Breakfast & Brunch, Bars, Mexican",279,CafÃƒÂ© Tranquilo,Phoenix,"{""0-3"": 9, ""15-3"": 4, ""2-4"": 9, ""20-5"": 6, ""16-6"": 16, ""18-6"": 11, ""2-0"": 12, ""4-0"": 3, ""23-0"": 4, ""2-2"": 11, ""3-4"": 12, ""1-5"": 11, ""15-6"": 8, ""20-6"": 9, ""0-1"": 4, ""1-1"": 6, ""2-1"": 9, ""14-3"": 2, ""0-4"": 11, ""3-6"": 8, ""4-1"": 7, ""23-2"": 3, ""19-0"": 6, ""21-1"": 1, ""21-5"": 7, ""22-5"": 6, ""2-6"": 10, ""21-2"": 5, ""3-5"": 9, ""17-6"": 7, ""2-5"": 16, ""19-5"": 10, ""5-0"": 3, ""4-5"": 5, ""19-6"": 10, ""1-0"": 10, ""16-5"": 11, ""0-0"": 6, ""20-2"": 4, ""3-3"": 9, ""16-4"": 7, ""16-0"": 3, ""1-2"": 8, ""1-4"": 9, ""21-6"": 3, ""17-2"": 2, ""2-3"": 9, ""0-2"": 1, ""5-5"": 4, ""15-5"": 9, ""18-0"": 4, ""20-3"": 4, ""23-6"": 6, ""17-1"": 3, ""14-5"": 5, ""18-5"": 9, ""19-2"": 4, ""22-4"": 6, ""4-6"": 5, ""20-4"": 4, ""17-5"": 5, ""23-5"": 4, ""0-5"": 6, ""17-0"": 5, ""0-6"": 7, ""23-4"": 5, ""6-3"": 1, ""5-4"": 2, ""3-2"": 5, ""5-2"": 3, ""4-3"": 8, ""7-6"": 3, ""16-1"": 4, ""16-2"": 2, ""7-5"": 1, ""5-6"": 3, ""19-1"": 3, ""6-6"": 4, ""23-1"": 4, ""18-2"": 2, ""19-4"": 4, ""21-4"": 1, ""17-4"": 3, ""16-3"": 5, ""15-4"": 3, ""8-1"": 1, ""18-4"": 2, ""20-1"": 3, ""21-0"": 3, ""1-6"": 7, ""22-3"": 2, ""22-6"": 3, ""22-1"": 2, ""20-0"": 1, ""19-3"": 4, ""21-3"": 2, ""3-0"": 4, ""15-0"": 2, ""6-4"": 1, ""5-3"": 1, ""13-2"": 1, ""4-4"": 4, ""14-0"": 1, ""12-5"": 1, ""3-1"": 2, ""5-1"": 1, ""22-0"": 1, ""18-1"": 2, ""14-4"": 1, ""15-2"": 1, ""23-3"": 3, ""22-2"": 3, ""1-3"": 6, ""15-1"": 1, ""8-5"": 1, ""8-4"": 1, ""14-1"": 1, ""7-2"": 1, ""17-3"": 2, ""14-2"": 1, ""4-2"": 2, ""14-6"": 1}",-112.0792379,33.49125292,AZ,yAXWKWRTs4wNy-zrJgoeXQ,4
[],Sandwiches,"Sandwiches, Restaurants, Fast Food",22,Arby's,Glendale,"{""17-5"": 2, ""3-5"": 1, ""20-4"": 1, ""3-3"": 2, ""20-1"": 1, ""5-5"": 1, ""16-2"": 1, ""18-2"": 1, ""19-2"": 1, ""23-5"": 1, ""2-4"": 4, ""19-0"": 1, ""0-3"": 1, ""3-2"": 3, ""23-4"": 1, ""3-6"": 1, ""5-2"": 1, ""0-1"": 1, ""0-4"": 4, ""18-1"": 1, ""2-3"": 2, ""0-0"": 1, ""4-3"": 1, ""20-0"": 1, ""3-1"": 1, ""19-4"": 2, ""18-0"": 4, ""1-2"": 2, ""20-3"": 1, ""22-0"": 1, ""19-1"": 1, ""22-2"": 1, ""4-2"": 1, ""1-0"": 1, ""4-1"": 1, ""0-2"": 1, ""2-0"": 1, ""4-0"": 1, ""1-5"": 1, ""2-1"": 1, ""1-1"": 1, ""22-5"": 1, ""1-3"": 1, ""22-6"": 1}",-112.1837321,33.58235,AZ,yB5FMuc9Y3oyhsOmuIZSpQ,2.5
[],Mexican,"Food, Mexican, Restaurants",143,Fuego Taco Shop,Phoenix,"{""2-3"": 3, ""20-3"": 2, ""18-0"": 7, ""22-3"": 1, ""20-4"": 4, ""18-4"": 4, ""19-4"": 8, ""18-6"": 2, ""1-4"": 2, ""2-4"": 3, ""2-6"": 1, ""19-3"": 11, ""1-2"": 1, ""1-5"": 4, ""19-5"": 9, ""2-5"": 1, ""20-0"": 2, ""19-2"": 12, ""0-3"": 2, ""1-3"": 1, ""19-1"": 12, ""23-1"": 1, ""19-0"": 5, ""21-2"": 2, ""22-5"": 4, ""20-1"": 5, ""18-1"": 2, ""1-6"": 1, ""16-0"": 1, ""18-2"": 3, ""23-3"": 2, ""21-1"": 1, ""17-3"": 1, ""21-5"": 5, ""20-6"": 1, ""23-4"": 2, ""20-5"": 5, ""17-1"": 1, ""21-3"": 1, ""23-5"": 2, ""23-0"": 1, ""21-4"": 1, ""0-6"": 2, ""0-5"": 1, ""18-5"": 1, ""20-2"": 1, ""22-0"": 2, ""0-1"": 2, ""17-0"": 1}",-112.018653,33.641031,AZ,yb7ZtgMWSZboG_sSUx9g2A,4.5
[],Chinese,"Asian Fusion, Restaurants, Cantonese, Chinese",296,Wong's Chinese Cuisine,Phoenix,"{""19-5"": 21, ""13-1"": 1, ""19-6"": 17, ""3-6"": 21, ""23-4"": 13, ""1-6"": 38, ""0-0"": 36, ""0-5"": 47, ""23-6"": 28, ""19-3"": 9, ""0-4"": 27, ""18-3"": 7, ""6-5"": 1, ""20-4"": 10, ""3-1"": 8, ""19-1"": 10, ""3-5"": 25, ""2-2"": 20, ""20-6"": 10, ""0-1"": 13, ""18-1"": 10, ""0-6"": 35, ""20-5"": 7, ""0-3"": 17, ""21-5"": 12, ""2-1"": 18, ""1-4"": 19, ""1-5"": 40, ""1-1"": 22, ""6-3"": 1, ""1-3"": 25, ""0-2"": 16, ""4-5"": 4, ""15-1"": 1, ""2-3"": 19, ""2-4"": 18, ""14-5"": 1, ""19-2"": 7, ""18-4"": 7, ""18-5"": 5, ""1-2"": 18, ""23-5"": 19, ""20-2"": 11, ""22-4"": 16, ""22-1"": 7, ""2-5"": 35, ""2-0"": 25, ""22-6"": 21, ""3-3"": 11, ""20-0"": 17, ""20-1"": 4, ""2-6"": 30, ""6-6"": 1, ""21-2"": 6, ""21-4"": 10, ""23-1"": 9, ""21-3"": 6, ""20-3"": 4, ""3-2"": 11, ""1-0"": 39, ""23-2"": 10, ""22-0"": 5, ""4-1"": 1, ""19-4"": 16, ""21-1"": 8, ""21-6"": 16, ""22-3"": 4, ""3-0"": 9, ""22-2"": 9, ""9-6"": 1, ""18-0"": 7, ""3-4"": 12, ""18-6"": 8, ""17-0"": 1, ""14-6"": 1, ""23-0"": 18, ""4-6"": 6, ""5-6"": 2, ""21-0"": 8, ""22-5"": 10, ""15-4"": 1, ""19-0"": 7, ""4-2"": 1, ""18-2"": 5, ""17-5"": 1, ""7-4"": 1, ""23-3"": 3, ""17-2"": 1, ""17-6"": 1, ""15-3"": 1, ""6-0"": 1, ""16-5"": 1}",-112.2881134,33.49423211,AZ,YBIhTjmEH3IEZW4Dr5ReRA,4.5
